MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.mh.tsv
chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.mh.tsv
TAG46:3FA18:2	0.646383936170204	0.938790789473684	0.960817307692308
TAG53:1FA17:0	0.450012296062643	0.607082894736842	0.646238461538462
HCER(24:0)	0.250521237067334	0.742372368421053	0.699086538461538
TAG53:6FA20:4	0.291179740953129	0.143167105263158	0.162215384615385
TAG54:3FA18:2	0.418447154386593	21.0524973684211	19.5397807692308
TAG48:5FA18:3	0.272932598423249	0.296019736842105	0.195678846153846
TAG50:2FA14:1	0.202625972142857	0.25891447368421	0.302036538461538
TAG52:4FA22:1	0.483818512552262	0.165615789473684	0.158980769230769
TAG52:1FA16:0	0.617723694671629	29.3553184210526	30.9652
TAG54:4FA16:1	0.752967233843076	0.576096052631579	0.558998076923077
TAG48:4FA12:0	0.317464826358633	1.43942631578947	0.985830769230769
TAG58:7FA16:0	0.427457407513212	0.232403947368421	0.212313461538462
TAG51:2FA16:0	0.22207360954056	4.29130263157895	4.94869615384615
TAG56:6FA18:3	0.410625221601723	0.240628947368421	0.220759615384615
LCER(16:0)	0.69555720568632	3.44356973684211	3.43744230769231
TAG52:6FA18:2	0.344077512020005	1.82533289473684	1.66224230769231
DCER(22:2)	0.779460017328484	0.0944052631578947	0.0953115384615385
DAG(18:0/18:3)	0.765654905161002	0.0647447368421053	0.0670576923076923
TAG48:2FA18:2	0.382496101959785	8.68565394736842	9.85612115384615
LPC(20:1)	0.0214252933784405	0.317606578947368	0.280036538461538
TAG54:8FA20:5	0.471250838534245	0.406864473684211	0.318282692307692
FFA(22:0)	0.450451523808611	6.0398947368421	6.16162692307692
TAG53:1FA18:1	0.699509388897968	1.12435526315789	1.12676923076923
TAG55:6FA20:3	0.845067207539379	2.19068947368421	2.19375576923077
TAG51:4FA18:3	0.788312829740791	0.446244736842105	0.463671153846154
