chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
TAG58:8FA18:2	error	0.596341176470588	0.625194915254237
TAG44:0FA14:0	error	0.815811764705882	1.52585254237288
PE(P16:0/18:1)	error	0.733564705882353	0.809018644067797
CER(22:0)	error	0.631641176470588	0.712574576271186
TAG52:4FA18:1	error	31.2133294117647	33.9878644067797
TAG58:8FA20:3	error	0.177552941176471	0.172545762711864
PE(18:0/22:5)	error	1.37742352941176	1.33731525423729
TAG47:2FA18:1	error	0.159582352941176	0.199325423728814
CE(22:2)	error	0.192341176470588	0.180084745762712
TAG55:5FA18:2	error	0.259541176470588	0.361984745762712
TAG52:2FA14:0	error	0.177070588235294	0.22714406779661
FFA(22:4)	error	3.19146470588235	3.5072593220339
TAG54:1FA18:1	error	3.93492352941176	4.77122033898305
TAG40:0FA14:0	error	0.181041176470588	0.502457627118644
DAG(16:0/22:5)	error	0.0623764705882353	0.0680254237288136
DAG(18:0/22:6)	error	0.0287235294117647	0.0367457627118644
TAG47:1FA16:0	error	0.328805882352941	0.458206779661017
DAG(18:1/20:5)	error	0.213458823529412	0.264483050847458
TAG54:3FA16:1	error	0.336058823529412	0.344418644067797
MAG(16:0)	error	0.656811764705882	0.645220338983051
PI(16:0/18:2)	error	1.80454705882353	2.28685254237288
CE(22:6)	error	13.2452882352941	12.9400813559322
TAG46:4FA18:2	error	0.1779	0.343003389830508
CE(18:4)	error	0.736347058823529	1.02622542372881
TAG54:2FA20:0	error	0.838329411764706	0.971922033898305
TAG56:6FA20:3	error	1.54476470588235	1.56139491525424
DAG(18:2/22:4)	error	0.0386117647058824	0.044128813559322
